,Date,Country_Province,ConfirmedCases,Fatalities
6743,2020-05-07,Laos,33.0,0.0
6744,2020-05-08,Laos,33.0,0.0
6745,2020-05-09,Laos,34.0,0.0
6746,2020-05-10,Laos,35.0,0.0
6747,2020-05-11,Laos,36.0,0.0
6748,2020-05-12,Laos,37.0,0.0
6749,2020-05-13,Laos,37.0,0.0
6750,2020-05-14,Laos,38.0,0.0
6751,2020-04-02,Latvia,473.0,0.0
6752,2020-04-03,Latvia,493.0,1.0
6753,2020-04-04,Latvia,512.0,1.0
6754,2020-04-05,Latvia,529.0,1.0
6755,2020-04-06,Latvia,540.0,2.0
6756,2020-04-07,Latvia,548.0,2.0
6757,2020-04-08,Latvia,562.0,2.0
6758,2020-04-09,Latvia,577.0,3.0
6759,2020-04-10,Latvia,598.0,3.0
6760,2020-04-11,Latvia,617.0,3.0
6761,2020-04-12,Latvia,633.0,4.0
6762,2020-04-13,Latvia,645.0,4.0
6763,2020-04-14,Latvia,652.0,4.0
6764,2020-04-15,Latvia,667.0,5.0
6765,2020-04-16,Latvia,682.0,5.0
6766,2020-04-17,Latvia,703.0,5.0
6767,2020-04-18,Latvia,722.0,6.0
6768,2020-04-19,Latvia,738.0,6.0
6769,2020-04-20,Latvia,749.0,6.0
6770,2020-04-21,Latvia,757.0,7.0
6771,2020-04-22,Latvia,772.0,7.0
6772,2020-04-23,Latvia,787.0,7.0
6773,2020-04-24,Latvia,808.0,8.0
6774,2020-04-25,Latvia,827.0,8.0
6775,2020-04-26,Latvia,843.0,8.0
6776,2020-04-27,Latvia,854.0,9.0
6777,2020-04-28,Latvia,862.0,9.0
6778,2020-04-29,Latvia,877.0,9.0
6779,2020-04-30,Latvia,892.0,10.0
6780,2020-05-01,Latvia,912.0,10.0
6781,2020-05-02,Latvia,931.0,10.0
6782,2020-05-03,Latvia,948.0,11.0
6783,2020-05-04,Latvia,959.0,11.0
6784,2020-05-05,Latvia,967.0,11.0
6785,2020-05-06,Latvia,981.0,12.0
6786,2020-05-07,Latvia,996.0,12.0
6787,2020-05-08,Latvia,1017.0,12.0
6788,2020-05-09,Latvia,1036.0,13.0
6789,2020-05-10,Latvia,1052.0,13.0
6790,2020-05-11,Latvia,1064.0,13.0
6791,2020-05-12,Latvia,1071.0,14.0
6792,2020-05-13,Latvia,1086.0,14.0
6793,2020-05-14,Latvia,1101.0,14.0
6794,2020-04-02,Lebanon,500.0,16.0
6795,2020-04-03,Lebanon,511.0,17.0
6796,2020-04-04,Lebanon,521.0,17.0
6797,2020-04-05,Lebanon,534.0,17.0
6798,2020-04-06,Lebanon,543.0,18.0
6799,2020-04-07,Lebanon,556.0,18.0
6800,2020-04-08,Lebanon,569.0,18.0
6801,2020-04-09,Lebanon,581.0,19.0
6802,2020-04-10,Lebanon,592.0,19.0
6803,2020-04-11,Lebanon,603.0,19.0
6804,2020-04-12,Lebanon,615.0,20.0
6805,2020-04-13,Lebanon,624.0,20.0
6806,2020-04-14,Lebanon,637.0,20.0
6807,2020-04-15,Lebanon,651.0,21.0
6808,2020-04-16,Lebanon,662.0,21.0
6809,2020-04-17,Lebanon,673.0,22.0
6810,2020-04-18,Lebanon,684.0,22.0
6811,2020-04-19,Lebanon,696.0,22.0
6812,2020-04-20,Lebanon,705.0,22.0
6813,2020-04-21,Lebanon,718.0,23.0
6814,2020-04-22,Lebanon,732.0,23.0
6815,2020-04-23,Lebanon,743.0,23.0
6816,2020-04-24,Lebanon,755.0,24.0
6817,2020-04-25,Lebanon,765.0,24.0
6818,2020-04-26,Lebanon,777.0,25.0
6819,2020-04-27,Lebanon,787.0,25.0
6820,2020-04-28,Lebanon,799.0,25.0
6821,2020-04-29,Lebanon,813.0,26.0
6822,2020-04-30,Lebanon,825.0,26.0
6823,2020-05-01,Lebanon,836.0,26.0
6824,2020-05-02,Lebanon,846.0,27.0
6825,2020-05-03,Lebanon,859.0,27.0
6826,2020-05-04,Lebanon,868.0,27.0
6827,2020-05-05,Lebanon,881.0,28.0
6828,2020-05-06,Lebanon,894.0,28.0
6829,2020-05-07,Lebanon,906.0,28.0
6830,2020-05-08,Lebanon,917.0,29.0
6831,2020-05-09,Lebanon,928.0,29.0
6832,2020-05-10,Lebanon,940.0,29.0
6833,2020-05-11,Lebanon,949.0,30.0
6834,2020-05-12,Lebanon,962.0,30.0
6835,2020-05-13,Lebanon,976.0,30.0
6836,2020-05-14,Lebanon,987.0,31.0
6837,2020-04-02,Liberia,1.0,1.0
6838,2020-04-03,Liberia,7.0,1.0
6839,2020-04-04,Liberia,12.0,2.0
6840,2020-04-05,Liberia,17.0,2.0
6841,2020-04-06,Liberia,21.0,3.0
6842,2020-04-07,Liberia,25.0,3.0
6843,2020-04-08,Liberia,30.0,3.0
6844,2020-04-09,Liberia,34.0,4.0
6845,2020-04-10,Liberia,39.0,4.0
6846,2020-04-11,Liberia,44.0,5.0
6847,2020-04-12,Liberia,50.0,5.0
6848,2020-04-13,Liberia,54.0,6.0
6849,2020-04-14,Liberia,57.0,6.0
6850,2020-04-15,Liberia,63.0,6.0
6851,2020-04-16,Liberia,67.0,7.0
6852,2020-04-17,Liberia,72.0,7.0
6853,2020-04-18,Liberia,77.0,8.0
6854,2020-04-19,Liberia,82.0,8.0
6855,2020-04-20,Liberia,86.0,9.0
6856,2020-04-21,Liberia,90.0,9.0
6857,2020-04-22,Liberia,96.0,9.0
6858,2020-04-23,Liberia,99.0,10.0
6859,2020-04-24,Liberia,105.0,10.0
6860,2020-04-25,Liberia,110.0,11.0
6861,2020-04-26,Liberia,115.0,11.0
6862,2020-04-27,Liberia,119.0,12.0
6863,2020-04-28,Liberia,123.0,12.0
6864,2020-04-29,Liberia,129.0,12.0
6865,2020-04-30,Liberia,132.0,13.0
6866,2020-05-01,Liberia,138.0,13.0
6867,2020-05-02,Liberia,143.0,14.0
6868,2020-05-03,Liberia,148.0,14.0
6869,2020-05-04,Liberia,152.0,15.0
6870,2020-05-05,Liberia,156.0,15.0
6871,2020-05-06,Liberia,161.0,15.0
6872,2020-05-07,Liberia,165.0,16.0
6873,2020-05-08,Liberia,170.0,16.0
6874,2020-05-09,Liberia,175.0,17.0
6875,2020-05-10,Liberia,180.0,17.0
6876,2020-05-11,Liberia,185.0,18.0
6877,2020-05-12,Liberia,188.0,18.0
6878,2020-05-13,Liberia,194.0,18.0
6879,2020-05-14,Liberia,198.0,19.0
6880,2020-04-02,Libya,10.0,1.0
6881,2020-04-03,Libya,11.0,1.0
6882,2020-04-04,Libya,13.0,1.0
6883,2020-04-05,Libya,15.0,1.0
6884,2020-04-06,Libya,17.0,1.0
6885,2020-04-07,Libya,21.0,1.0
6886,2020-04-08,Libya,25.0,1.0
6887,2020-04-09,Libya,27.0,1.0
6888,2020-04-10,Libya,28.0,1.0
6889,2020-04-11,Libya,30.0,1.0
6890,2020-04-12,Libya,32.0,1.0
6891,2020-04-13,Libya,34.0,1.0
6892,2020-04-14,Libya,38.0,1.0
6893,2020-04-15,Libya,42.0,1.0
6894,2020-04-16,Libya,44.0,1.0
6895,2020-04-17,Libya,45.0,1.0
6896,2020-04-18,Libya,46.0,1.0
6897,2020-04-19,Libya,48.0,1.0
6898,2020-04-20,Libya,51.0,1.0
6899,2020-04-21,Libya,55.0,1.0
6900,2020-04-22,Libya,58.0,1.0
6901,2020-04-23,Libya,61.0,1.0
6902,2020-04-24,Libya,62.0,1.0
6903,2020-04-25,Libya,63.0,1.0
6904,2020-04-26,Libya,65.0,1.0
6905,2020-04-27,Libya,68.0,1.0
6906,2020-04-28,Libya,71.0,1.0
6907,2020-04-29,Libya,75.0,1.0
6908,2020-04-30,Libya,77.0,1.0
6909,2020-05-01,Libya,78.0,1.0
6910,2020-05-02,Libya,80.0,1.0
6911,2020-05-03,Libya,82.0,1.0
6912,2020-05-04,Libya,85.0,1.0
6913,2020-05-05,Libya,88.0,1.0
6914,2020-05-06,Libya,92.0,1.0
6915,2020-05-07,Libya,94.0,1.0
6916,2020-05-08,Libya,95.0,2.0
6917,2020-05-09,Libya,97.0,2.0
6918,2020-05-10,Libya,99.0,2.0
6919,2020-05-11,Libya,101.0,2.0
6920,2020-05-12,Libya,105.0,2.0
6921,2020-05-13,Libya,109.0,2.0
6922,2020-05-14,Libya,111.0,2.0
6923,2020-04-02,Liechtenstein,75.0,0.0
6924,2020-04-03,Liechtenstein,75.0,0.0
6925,2020-04-04,Liechtenstein,77.0,1.0
6926,2020-04-05,Liechtenstein,76.0,1.0
6927,2020-04-06,Liechtenstein,76.0,1.0
6928,2020-04-07,Liechtenstein,75.0,1.0
6929,2020-04-08,Liechtenstein,76.0,1.0
6930,2020-04-09,Liechtenstein,77.0,1.0
6931,2020-04-10,Liechtenstein,78.0,1.0
6932,2020-04-11,Liechtenstein,79.0,1.0
6933,2020-04-12,Liechtenstein,79.0,1.0
6934,2020-04-13,Liechtenstein,79.0,1.0
6935,2020-04-14,Liechtenstein,78.0,1.0
6936,2020-04-15,Liechtenstein,79.0,1.0
6937,2020-04-16,Liechtenstein,80.0,1.0
6938,2020-04-17,Liechtenstein,80.0,1.0
6939,2020-04-18,Liechtenstein,81.0,1.0
6940,2020-04-19,Liechtenstein,81.0,1.0
6941,2020-04-20,Liechtenstein,81.0,1.0
6942,2020-04-21,Liechtenstein,80.0,1.0
6943,2020-04-22,Liechtenstein,81.0,1.0
6944,2020-04-23,Liechtenstein,82.0,1.0
6945,2020-04-24,Liechtenstein,83.0,1.0
6946,2020-04-25,Liechtenstein,84.0,2.0
6947,2020-04-26,Liechtenstein,84.0,2.0
6948,2020-04-27,Liechtenstein,84.0,2.0
6949,2020-04-28,Liechtenstein,83.0,2.0
6950,2020-04-29,Liechtenstein,84.0,2.0
6951,2020-04-30,Liechtenstein,85.0,2.0
6952,2020-05-01,Liechtenstein,85.0,2.0
6953,2020-05-02,Liechtenstein,86.0,2.0
6954,2020-05-03,Liechtenstein,86.0,2.0
6955,2020-05-04,Liechtenstein,86.0,2.0
6956,2020-05-05,Liechtenstein,85.0,2.0
6957,2020-05-06,Liechtenstein,86.0,2.0
6958,2020-05-07,Liechtenstein,87.0,2.0
6959,2020-05-08,Liechtenstein,88.0,2.0
6960,2020-05-09,Liechtenstein,89.0,2.0
6961,2020-05-10,Liechtenstein,89.0,2.0
6962,2020-05-11,Liechtenstein,89.0,2.0
6963,2020-05-12,Liechtenstein,88.0,2.0
6964,2020-05-13,Liechtenstein,89.0,2.0
6965,2020-05-14,Liechtenstein,90.0,2.0
6966,2020-04-02,Lithuania,669.0,8.0
6967,2020-04-03,Lithuania,715.0,10.0
6968,2020-04-04,Lithuania,766.0,11.0
6969,2020-04-05,Lithuania,807.0,13.0
6970,2020-04-06,Lithuania,825.0,14.0
6971,2020-04-07,Lithuania,846.0,16.0
6972,2020-04-08,Lithuania,871.0,18.0
6973,2020-04-09,Lithuania,910.0,19.0
6974,2020-04-10,Lithuania,955.0,21.0
6975,2020-04-11,Lithuania,1007.0,22.0
6976,2020-04-12,Lithuania,1047.0,24.0
6977,2020-04-13,Lithuania,1066.0,25.0
6978,2020-04-14,Lithuania,1086.0,27.0
6979,2020-04-15,Lithuania,1111.0,29.0
6980,2020-04-16,Lithuania,1150.0,30.0
6981,2020-04-17,Lithuania,1196.0,32.0
6982,2020-04-18,Lithuania,1247.0,34.0
6983,2020-04-19,Lithuania,1288.0,35.0
6984,2020-04-20,Lithuania,1306.0,37.0
6985,2020-04-21,Lithuania,1326.0,39.0
6986,2020-04-22,Lithuania,1351.0,40.0
6987,2020-04-23,Lithuania,1390.0,42.0
6988,2020-04-24,Lithuania,1436.0,43.0
6989,2020-04-25,Lithuania,1488.0,45.0
6990,2020-04-26,Lithuania,1528.0,46.0
6991,2020-04-27,Lithuania,1546.0,48.0
6992,2020-04-28,Lithuania,1567.0,50.0
6993,2020-04-29,Lithuania,1592.0,52.0
6994,2020-04-30,Lithuania,1631.0,53.0
6995,2020-05-01,Lithuania,1677.0,55.0
6996,2020-05-02,Lithuania,1728.0,56.0
6997,2020-05-03,Lithuania,1769.0,58.0
6998,2020-05-04,Lithuania,1787.0,59.0
6999,2020-05-05,Lithuania,1807.0,61.0
7000,2020-05-06,Lithuania,1832.0,63.0
7001,2020-05-07,Lithuania,1871.0,64.0
7002,2020-05-08,Lithuania,1917.0,66.0
7003,2020-05-09,Lithuania,1968.0,67.0
7004,2020-05-10,Lithuania,2009.0,69.0
7005,2020-05-11,Lithuania,2027.0,70.0
7006,2020-05-12,Lithuania,2048.0,72.0
7007,2020-05-13,Lithuania,2073.0,74.0
7008,2020-05-14,Lithuania,2112.0,75.0
7009,2020-04-02,Luxembourg,2559.0,30.0
7010,2020-04-03,Luxembourg,2642.0,33.0
7011,2020-04-04,Luxembourg,2729.0,36.0
7012,2020-04-05,Luxembourg,2779.0,39.0
7013,2020-04-06,Luxembourg,2811.0,42.0
7014,2020-04-07,Luxembourg,2870.0,45.0
7015,2020-04-08,Luxembourg,2931.0,48.0
7016,2020-04-09,Luxembourg,3009.0,50.0
7017,2020-04-10,Luxembourg,3091.0,53.0
7018,2020-04-11,Luxembourg,3179.0,56.0
7019,2020-04-12,Luxembourg,3229.0,59.0
7020,2020-04-13,Luxembourg,3261.0,63.0
7021,2020-04-14,Luxembourg,3320.0,65.0
7022,2020-04-15,Luxembourg,3380.0,68.0
7023,2020-04-16,Luxembourg,3459.0,71.0
7024,2020-04-17,Luxembourg,3541.0,73.0
7025,2020-04-18,Luxembourg,3629.0,76.0
7026,2020-04-19,Luxembourg,3679.0,79.0
7027,2020-04-20,Luxembourg,3711.0,83.0
7028,2020-04-21,Luxembourg,3769.0,85.0
7029,2020-04-22,Luxembourg,3830.0,88.0
7030,2020-04-23,Luxembourg,3909.0,91.0
7031,2020-04-24,Luxembourg,3991.0,94.0
7032,2020-04-25,Luxembourg,4078.0,97.0
7033,2020-04-26,Luxembourg,4128.0,100.0
7034,2020-04-27,Luxembourg,4161.0,103.0
7035,2020-04-28,Luxembourg,4219.0,106.0
7036,2020-04-29,Luxembourg,4280.0,109.0
7037,2020-04-30,Luxembourg,4358.0,111.0
7038,2020-05-01,Luxembourg,4441.0,114.0
7039,2020-05-02,Luxembourg,4528.0,117.0
7040,2020-05-03,Luxembourg,4578.0,120.0
7041,2020-05-04,Luxembourg,4611.0,124.0
7042,2020-05-05,Luxembourg,4669.0,126.0
7043,2020-05-06,Luxembourg,4730.0,129.0
7044,2020-05-07,Luxembourg,4808.0,132.0
7045,2020-05-08,Luxembourg,4891.0,134.0
7046,2020-05-09,Luxembourg,4978.0,137.0
7047,2020-05-10,Luxembourg,5028.0,140.0
7048,2020-05-11,Luxembourg,5061.0,144.0
7049,2020-05-12,Luxembourg,5119.0,146.0
7050,2020-05-13,Luxembourg,5180.0,149.0
7051,2020-05-14,Luxembourg,5258.0,152.0
7052,2020-04-02,MS Zaandam,9.0,2.0
7053,2020-04-03,MS Zaandam,9.0,2.0
7054,2020-04-04,MS Zaandam,9.0,2.0
7055,2020-04-05,MS Zaandam,9.0,2.0
7056,2020-04-06,MS Zaandam,9.0,2.0
7057,2020-04-07,MS Zaandam,8.0,2.0
7058,2020-04-08,MS Zaandam,9.0,2.0
7059,2020-04-09,MS Zaandam,9.0,2.0
7060,2020-04-10,MS Zaandam,9.0,2.0
7061,2020-04-11,MS Zaandam,9.0,2.0
7062,2020-04-12,MS Zaandam,9.0,2.0
7063,2020-04-13,MS Zaandam,9.0,2.0
7064,2020-04-14,MS Zaandam,9.0,2.0
7065,2020-04-15,MS Zaandam,9.0,2.0
7066,2020-04-16,MS Zaandam,9.0,2.0
7067,2020-04-17,MS Zaandam,9.0,2.0
7068,2020-04-18,MS Zaandam,9.0,2.0
7069,2020-04-19,MS Zaandam,9.0,2.0
7070,2020-04-20,MS Zaandam,9.0,2.0
7071,2020-04-21,MS Zaandam,9.0,2.0
7072,2020-04-22,MS Zaandam,9.0,2.0
7073,2020-04-23,MS Zaandam,9.0,2.0
7074,2020-04-24,MS Zaandam,9.0,2.0
7075,2020-04-25,MS Zaandam,10.0,2.0
7076,2020-04-26,MS Zaandam,10.0,2.0
7077,2020-04-27,MS Zaandam,9.0,2.0
7078,2020-04-28,MS Zaandam,9.0,2.0
7079,2020-04-29,MS Zaandam,10.0,2.0
7080,2020-04-30,MS Zaandam,10.0,2.0
7081,2020-05-01,MS Zaandam,10.0,2.0
7082,2020-05-02,MS Zaandam,10.0,2.0
7083,2020-05-03,MS Zaandam,10.0,2.0
7084,2020-05-04,MS Zaandam,10.0,2.0
7085,2020-05-05,MS Zaandam,9.0,2.0
7086,2020-05-06,MS Zaandam,10.0,2.0
7087,2020-05-07,MS Zaandam,10.0,2.0
7088,2020-05-08,MS Zaandam,10.0,2.0
7089,2020-05-09,MS Zaandam,10.0,2.0
7090,2020-05-10,MS Zaandam,10.0,2.0
7091,2020-05-11,MS Zaandam,10.0,2.0
7092,2020-05-12,MS Zaandam,10.0,2.0
7093,2020-05-13,MS Zaandam,10.0,2.0
7094,2020-05-14,MS Zaandam,10.0,2.0
7095,2020-04-02,Madagascar,65.0,0.0
7096,2020-04-03,Madagascar,69.0,0.0
7097,2020-04-04,Madagascar,72.0,0.0
7098,2020-04-05,Madagascar,76.0,0.0
7099,2020-04-06,Madagascar,80.0,0.0
7100,2020-04-07,Madagascar,85.0,0.0
7101,2020-04-08,Madagascar,87.0,0.0
7102,2020-04-09,Madagascar,89.0,0.0
7103,2020-04-10,Madagascar,93.0,0.0
7104,2020-04-11,Madagascar,96.0,0.0
7105,2020-04-12,Madagascar,100.0,0.0
7106,2020-04-13,Madagascar,105.0,0.0
7107,2020-04-14,Madagascar,109.0,0.0
7108,2020-04-15,Madagascar,112.0,0.0
7109,2020-04-16,Madagascar,114.0,0.0
7110,2020-04-17,Madagascar,118.0,0.0
7111,2020-04-18,Madagascar,121.0,0.0
7112,2020-04-19,Madagascar,125.0,0.0
7113,2020-04-20,Madagascar,130.0,0.0
7114,2020-04-21,Madagascar,134.0,0.0
7115,2020-04-22,Madagascar,137.0,0.0
7116,2020-04-23,Madagascar,139.0,0.0
7117,2020-04-24,Madagascar,143.0,0.0
7118,2020-04-25,Madagascar,146.0,0.0
7119,2020-04-26,Madagascar,150.0,0.0
7120,2020-04-27,Madagascar,154.0,0.0
7121,2020-04-28,Madagascar,159.0,0.0
7122,2020-04-29,Madagascar,161.0,0.0
7123,2020-04-30,Madagascar,164.0,0.0
7124,2020-05-01,Madagascar,168.0,0.0
7125,2020-05-02,Madagascar,171.0,0.0
7126,2020-05-03,Madagascar,175.0,0.0
7127,2020-05-04,Madagascar,179.0,0.0
7128,2020-05-05,Madagascar,184.0,0.0
7129,2020-05-06,Madagascar,186.0,0.0
7130,2020-05-07,Madagascar,188.0,0.0
7131,2020-05-08,Madagascar,192.0,0.0
7132,2020-05-09,Madagascar,196.0,0.0
7133,2020-05-10,Madagascar,200.0,0.0
7134,2020-05-11,Madagascar,204.0,0.0
7135,2020-05-12,Madagascar,208.0,0.0
7136,2020-05-13,Madagascar,211.0,0.0
7137,2020-05-14,Madagascar,213.0,0.0
7138,2020-04-02,Malawi,2.0,-0.0
7139,2020-04-03,Malawi,3.0,0.0
7140,2020-04-04,Malawi,4.0,0.0
7141,2020-04-05,Malawi,5.0,0.0
7142,2020-04-06,Malawi,6.0,1.0
7143,2020-04-07,Malawi,7.0,1.0
7144,2020-04-08,Malawi,8.0,1.0
7145,2020-04-09,Malawi,9.0,1.0
7146,2020-04-10,Malawi,10.0,1.0
7147,2020-04-11,Malawi,11.0,1.0
7148,2020-04-12,Malawi,12.0,1.0
7149,2020-04-13,Malawi,13.0,2.0
7150,2020-04-14,Malawi,15.0,2.0
7151,2020-04-15,Malawi,15.0,2.0
7152,2020-04-16,Malawi,16.0,2.0
7153,2020-04-17,Malawi,17.0,2.0
7154,2020-04-18,Malawi,18.0,2.0
7155,2020-04-19,Malawi,19.0,2.0
7156,2020-04-20,Malawi,21.0,3.0
7157,2020-04-21,Malawi,22.0,3.0
7158,2020-04-22,Malawi,22.0,3.0
7159,2020-04-23,Malawi,23.0,3.0
7160,2020-04-24,Malawi,24.0,3.0
7161,2020-04-25,Malawi,25.0,3.0
7162,2020-04-26,Malawi,26.0,3.0
7163,2020-04-27,Malawi,28.0,4.0
7164,2020-04-28,Malawi,29.0,4.0
7165,2020-04-29,Malawi,30.0,4.0
7166,2020-04-30,Malawi,31.0,4.0
7167,2020-05-01,Malawi,31.0,4.0
7168,2020-05-02,Malawi,33.0,4.0
7169,2020-05-03,Malawi,33.0,5.0
7170,2020-05-04,Malawi,35.0,5.0
7171,2020-05-05,Malawi,36.0,5.0
7172,2020-05-06,Malawi,37.0,5.0
7173,2020-05-07,Malawi,38.0,5.0
7174,2020-05-08,Malawi,39.0,5.0
7175,2020-05-09,Malawi,40.0,5.0
7176,2020-05-10,Malawi,41.0,6.0
7177,2020-05-11,Malawi,42.0,6.0
7178,2020-05-12,Malawi,43.0,6.0
7179,2020-05-13,Malawi,44.0,6.0
7180,2020-05-14,Malawi,45.0,6.0
7181,2020-04-02,Malaysia,3193.0,51.0
7182,2020-04-03,Malaysia,3327.0,53.0
7183,2020-04-04,Malaysia,3464.0,56.0
7184,2020-04-05,Malaysia,3616.0,59.0
7185,2020-04-06,Malaysia,3778.0,61.0
7186,2020-04-07,Malaysia,3918.0,63.0
7187,2020-04-08,Malaysia,4043.0,65.0
7188,2020-04-09,Malaysia,4176.0,67.0
7189,2020-04-10,Malaysia,4311.0,70.0
7190,2020-04-11,Malaysia,4447.0,72.0
7191,2020-04-12,Malaysia,4599.0,76.0
7192,2020-04-13,Malaysia,4761.0,77.0
7193,2020-04-14,Malaysia,4901.0,80.0
7194,2020-04-15,Malaysia,5027.0,81.0
7195,2020-04-16,Malaysia,5159.0,84.0
7196,2020-04-17,Malaysia,5294.0,86.0
7197,2020-04-18,Malaysia,5431.0,89.0
7198,2020-04-19,Malaysia,5582.0,92.0
7199,2020-04-20,Malaysia,5745.0,94.0
7200,2020-04-21,Malaysia,5884.0,96.0
7201,2020-04-22,Malaysia,6010.0,98.0
7202,2020-04-23,Malaysia,6143.0,100.0
7203,2020-04-24,Malaysia,6278.0,103.0
7204,2020-04-25,Malaysia,6414.0,106.0
7205,2020-04-26,Malaysia,6566.0,109.0
7206,2020-04-27,Malaysia,6728.0,111.0
7207,2020-04-28,Malaysia,6868.0,113.0
7208,2020-04-29,Malaysia,6993.0,115.0
7209,2020-04-30,Malaysia,7126.0,117.0
7210,2020-05-01,Malaysia,7261.0,120.0
7211,2020-05-02,Malaysia,7397.0,122.0
7212,2020-05-03,Malaysia,7549.0,125.0
7213,2020-05-04,Malaysia,7711.0,127.0
7214,2020-05-05,Malaysia,7851.0,130.0
7215,2020-05-06,Malaysia,7977.0,131.0
7216,2020-05-07,Malaysia,8109.0,133.0
7217,2020-05-08,Malaysia,8244.0,136.0
7218,2020-05-09,Malaysia,8381.0,139.0
7219,2020-05-10,Malaysia,8532.0,142.0
7220,2020-05-11,Malaysia,8695.0,144.0
7221,2020-05-12,Malaysia,8835.0,146.0
7222,2020-05-13,Malaysia,8960.0,148.0
7223,2020-05-14,Malaysia,9093.0,150.0
7224,2020-04-02,Maldives,15.0,0.0
7225,2020-04-03,Maldives,16.0,0.0
7226,2020-04-04,Maldives,18.0,0.0
7227,2020-04-05,Maldives,20.0,0.0
7228,2020-04-06,Maldives,19.0,0.0
7229,2020-04-07,Maldives,19.0,0.0
7230,2020-04-08,Maldives,20.0,0.0
7231,2020-04-09,Maldives,21.0,0.0
7232,2020-04-10,Maldives,23.0,0.0
7233,2020-04-11,Maldives,24.0,0.0
7234,2020-04-12,Maldives,27.0,0.0
7235,2020-04-13,Maldives,25.0,0.0
7236,2020-04-14,Maldives,26.0,0.0
7237,2020-04-15,Maldives,26.0,0.0
7238,2020-04-16,Maldives,27.0,0.0
7239,2020-04-17,Maldives,29.0,0.0
7240,2020-04-18,Maldives,30.0,0.0
7241,2020-04-19,Maldives,33.0,0.0
7242,2020-04-20,Maldives,31.0,0.0
7243,2020-04-21,Maldives,32.0,0.0
7244,2020-04-22,Maldives,33.0,0.0
7245,2020-04-23,Maldives,34.0,0.0
7246,2020-04-24,Maldives,35.0,0.0
7247,2020-04-25,Maldives,37.0,0.0
7248,2020-04-26,Maldives,39.0,0.0
7249,2020-04-27,Maldives,38.0,0.0
7250,2020-04-28,Maldives,38.0,0.0
7251,2020-04-29,Maldives,39.0,0.0
7252,2020-04-30,Maldives,40.0,0.0
7253,2020-05-01,Maldives,41.0,0.0
7254,2020-05-02,Maldives,43.0,0.0
7255,2020-05-03,Maldives,45.0,0.0
7256,2020-05-04,Maldives,44.0,0.0
7257,2020-05-05,Maldives,44.0,0.0
7258,2020-05-06,Maldives,45.0,0.0
7259,2020-05-07,Maldives,46.0,0.0
7260,2020-05-08,Maldives,47.0,0.0
7261,2020-05-09,Maldives,49.0,0.0
7262,2020-05-10,Maldives,51.0,0.0
7263,2020-05-11,Maldives,50.0,0.0
7264,2020-05-12,Maldives,50.0,0.0
7265,2020-05-13,Maldives,51.0,0.0
7266,2020-05-14,Maldives,52.0,0.0
7267,2020-04-02,Mali,18.0,3.0
7268,2020-04-03,Mali,27.0,3.0
7269,2020-04-04,Mali,39.0,3.0
7270,2020-04-05,Mali,48.0,4.0
7271,2020-04-06,Mali,58.0,5.0
7272,2020-04-07,Mali,70.0,6.0
7273,2020-04-08,Mali,80.0,7.0
7274,2020-04-09,Mali,91.0,8.0
7275,2020-04-10,Mali,100.0,8.0
7276,2020-04-11,Mali,112.0,8.0
7277,2020-04-12,Mali,122.0,9.0
7278,2020-04-13,Mali,131.0,10.0
7279,2020-04-14,Mali,143.0,11.0
7280,2020-04-15,Mali,153.0,12.0
7281,2020-04-16,Mali,165.0,13.0
7282,2020-04-17,Mali,174.0,13.0
7283,2020-04-18,Mali,185.0,13.0
7284,2020-04-19,Mali,195.0,14.0
7285,2020-04-20,Mali,204.0,15.0
7286,2020-04-21,Mali,216.0,16.0
7287,2020-04-22,Mali,226.0,17.0
7288,2020-04-23,Mali,238.0,18.0
7289,2020-04-24,Mali,247.0,18.0
7290,2020-04-25,Mali,259.0,18.0
7291,2020-04-26,Mali,269.0,19.0
7292,2020-04-27,Mali,278.0,20.0
7293,2020-04-28,Mali,290.0,21.0
7294,2020-04-29,Mali,300.0,22.0
7295,2020-04-30,Mali,311.0,23.0
7296,2020-05-01,Mali,321.0,23.0
7297,2020-05-02,Mali,332.0,23.0
7298,2020-05-03,Mali,342.0,24.0
7299,2020-05-04,Mali,351.0,25.0
7300,2020-05-05,Mali,363.0,26.0
7301,2020-05-06,Mali,373.0,27.0
7302,2020-05-07,Mali,385.0,28.0
7303,2020-05-08,Mali,394.0,28.0
7304,2020-05-09,Mali,406.0,28.0
7305,2020-05-10,Mali,415.0,29.0
7306,2020-05-11,Mali,424.0,30.0
7307,2020-05-12,Mali,436.0,31.0
7308,2020-05-13,Mali,447.0,32.0
7309,2020-05-14,Mali,458.0,33.0
7310,2020-04-02,Malta,204.0,-0.0
7311,2020-04-03,Malta,216.0,0.0
7312,2020-04-04,Malta,229.0,0.0
7313,2020-04-05,Malta,242.0,1.0
7314,2020-04-06,Malta,261.0,1.0
7315,2020-04-07,Malta,280.0,1.0
7316,2020-04-08,Malta,296.0,1.0
7317,2020-04-09,Malta,312.0,2.0
7318,2020-04-10,Malta,324.0,2.0
7319,2020-04-11,Malta,337.0,2.0
7320,2020-04-12,Malta,350.0,2.0
7321,2020-04-13,Malta,368.0,2.0
7322,2020-04-14,Malta,388.0,3.0
7323,2020-04-15,Malta,404.0,3.0
7324,2020-04-16,Malta,419.0,3.0
7325,2020-04-17,Malta,432.0,3.0
7326,2020-04-18,Malta,445.0,4.0
